time,open,high,low,close,volume
2026-06-24 14:54:00,1.13468,1.13468,1.13448,1.1345,291
2026-06-24 14:55:00,1.13449,1.13449,1.13392,1.13392,468
2026-06-24 14:56:00,1.13392,1.13403,1.13381,1.134,302
2026-06-24 14:57:00,1.134,1.13413,1.13388,1.13396,412
2026-06-24 14:58:00,1.13396,1.13399,1.13368,1.13389,346
2026-06-24 14:59:00,1.13389,1.13408,1.13386,1.13404,301
2026-06-24 15:00:00,1.13404,1.13419,1.13398,1.13409,367
2026-06-24 15:01:00,1.13409,1.13458,1.13402,1.13451,407
2026-06-24 15:02:00,1.13451,1.13457,1.13446,1.13448,265
2026-06-24 15:03:00,1.13448,1.13462,1.13431,1.13443,310
2026-06-24 15:04:00,1.13443,1.13446,1.13433,1.13433,350
2026-06-24 15:05:00,1.13433,1.13437,1.13408,1.13408,317
2026-06-24 15:06:00,1.13408,1.13415,1.13388,1.13391,357
2026-06-24 15:07:00,1.13391,1.13402,1.13388,1.13392,227
2026-06-24 15:08:00,1.13392,1.13396,1.1338,1.13392,347
2026-06-24 15:09:00,1.13392,1.13407,1.13386,1.13402,315
2026-06-24 15:10:00,1.13402,1.13411,1.13388,1.1339,239
2026-06-24 15:11:00,1.1339,1.13412,1.13387,1.13405,245
2026-06-24 15:12:00,1.13405,1.13411,1.13398,1.134,168
2026-06-24 15:13:00,1.134,1.13401,1.1338,1.13396,317
2026-06-24 15:14:00,1.13396,1.13402,1.13391,1.13395,225
2026-06-24 15:15:00,1.13395,1.134,1.1338,1.13381,282
2026-06-24 15:16:00,1.13382,1.13402,1.13375,1.13378,300
2026-06-24 15:17:00,1.13378,1.1338300000000001,1.13374,1.13375,158
2026-06-24 15:18:00,1.13375,1.1338300000000001,1.13372,1.13377,272
2026-06-24 15:19:00,1.13377,1.1341700000000001,1.13373,1.13406,297
2026-06-24 15:20:00,1.13406,1.13419,1.13386,1.13395,347
2026-06-24 15:21:00,1.13395,1.13401,1.13389,1.13398,221
2026-06-24 15:22:00,1.13396,1.134,1.13388,1.13395,206
2026-06-24 15:23:00,1.13395,1.13408,1.1339,1.13407,191
2026-06-24 15:24:00,1.13407,1.13407,1.1338300000000001,1.13384,238
2026-06-24 15:25:00,1.13384,1.13391,1.13374,1.13375,357
2026-06-24 15:26:00,1.13375,1.1339,1.13374,1.1338,328
2026-06-24 15:27:00,1.13381,1.13387,1.13375,1.1338,217
2026-06-24 15:28:00,1.1338,1.13392,1.13376,1.13391,213
2026-06-24 15:29:00,1.13391,1.13397,1.13381,1.13384,228
2026-06-24 15:30:00,1.13384,1.13385,1.13366,1.13376,292
2026-06-24 15:31:00,1.13377,1.13392,1.1337,1.13371,253
2026-06-24 15:32:00,1.13371,1.13373,1.13301,1.1333,520
2026-06-24 15:33:00,1.13329,1.1334,1.13312,1.13313,403
2026-06-24 15:34:00,1.13313,1.13323,1.13296,1.13323,354
2026-06-24 15:35:00,1.13323,1.13334,1.13319,1.13324,353
2026-06-24 15:36:00,1.13324,1.13344,1.1332,1.13326,403
2026-06-24 15:37:00,1.13326,1.13336,1.13324,1.13328,274
2026-06-24 15:38:00,1.13328,1.13342,1.13315,1.13319,292
2026-06-24 15:39:00,1.13317,1.1332,1.13297,1.13308,328
2026-06-24 15:40:00,1.13308,1.13316,1.13275,1.13275,264
2026-06-24 15:41:00,1.13275,1.13279,1.13246,1.13259,463
2026-06-24 15:42:00,1.13259,1.13283,1.13257,1.13283,251
2026-06-24 15:43:00,1.13283,1.13312,1.13282,1.13297,346
2026-06-24 15:44:00,1.13297,1.13318,1.13289,1.13302,408
2026-06-24 15:45:00,1.13302,1.13328,1.13302,1.13311,297
2026-06-24 15:46:00,1.13311,1.13315,1.1328,1.13286,337
2026-06-24 15:47:00,1.13286,1.13292,1.13267,1.13291,377
2026-06-24 15:48:00,1.13291,1.13302,1.13288,1.13292,247
2026-06-24 15:49:00,1.13292,1.13306,1.13268,1.13284,384
2026-06-24 15:50:00,1.13284,1.13287,1.13267,1.1327,290
2026-06-24 15:51:00,1.1327,1.13273,1.13264,1.13267,268
2026-06-24 15:52:00,1.13267,1.13285,1.13262,1.13275,312
2026-06-24 15:53:00,1.13275,1.13284,1.13272,1.13283,330
2026-06-24 15:54:00,1.13283,1.13291,1.13277,1.1328,238
2026-06-24 15:55:00,1.1328,1.13288,1.13273,1.13275,334
